"YKL105C_dma2844" "YJL012C_dma2460" "YMR020W_dma3647" "YOL150C_dma4408" "YDR502C_dma5259" "YBL010C_dma88" "YJL060W_dma2477" "YMR326C_dma3914" "YIL035C_dma2280" "YDR169C_dma955" "YBR170C_dma336" "YFL007W_dma5286" "YFL006W_dma1487" "YPL239W_dma4962" "YGL085W_dma1667" "YOR105W_dma4532" "YDL033C_dma630" "YBR044C_dma206" "YCR063W_dma586" "YHR049W_dma2118" "YKL148C_dma2862" "YLL041C_dma3054" "YOL071W_dma4366" "YPL262W_dma5014" "YDR178W_dma951" "YDL124W_dma699" "YBR230C_dma401" "YOL055C_dma4334" "YER132C_dma1423" "YDL114W_dma706" "YCL013W_dma475" "YDR516C_dma1233" "YOR092W_dma4517" "YOL126C_dma4395" "YCL028W_dma501" "YER072W_dma1375" "YDR475C_dma1192" "YER042W_dma1337" "YHR016C_dma2098" "YKL151C_dma2859" "YKL149C_dma2861" "YOL064C_dma4348" "YJL121C_dma2516" "YJL120W_dma5179" "YLR089C_dma3191" "YHR139C-A_dma2176" "YGR212W_dma1978" "YOL086C_dma5363" "YOL087C_dma4380" "YCL025C_dma469" "YIR023W_dma2435" "YBR289W_dma449" "YHL025W_dma2060" "YJL175W_dma2564" "YDR463W_dma1199" "YBR068C_dma231" "YHR006W_dma2080" "YFL049W_dma1504" "YDR073W_dma888" "YDR128W_dma915" "YBL104C_dma173" "YKL176C_dma2888" "YML121W_dma3622" "YKR007W_dma2921" "YBR076W_dma247" "YDR508C_dma1216" "YDR509W_dma1215" "YMR304W_dma3909" "YLR436C_dma3485" "YDL172C_dma735" "YDL173W_dma734" "YHR178W_dma2213" "YGL023C_dma1597" "YJR066W_dma5319" "YJR139C_dma2730" "YDR157W_dma939" "YER052C_dma1350" "YDR158W_dma938" "YOR184W_dma4596" "YGR208W_dma1958" "YHR009C_dma2079" "YCL062W_dma521" "YCL063W_dma520" "YJL057C_dma2480" "YOR333C_dma5347" "YOR334W_dma4739" "YPL060W_dma4801" "YKL106W_dma2843" "YLR374C_dma3419" "YLR373C_dma3420" "YGR071C_dma1840" "YMR085W_dma3674" "YGL202W_dma1739" "YIL012W_dma2251" "YKR099W_dma3018" "YDL106C_dma688" "YDL181W_dma749" "YDL182W_dma748" "YDL183C_dma747" "YBR291C_dma447" "YDL131W_dma715" "YOL067C_dma4346" "YGL252C_dma1770" "YOL027C_dma4299" "YNL037C_dma3972" "YOR135C_dma4556" "YOR136W_dma4555" "YNL063W_dma3980" "YNR055C_dma4270" "YGL059W_dma1621" "YOR276W_dma4676" "YOR277C_dma4675" "YOR197W_dma4631" "YKL171W_dma2891" "YGL051W_dma1627" "YGR268C_dma2011" "YOR255W_dma4666" "YMR247C_dma3860" "YDL175C_dma755" "YPR157W_dma5144" "YOL107W_dma4388" "YPL200W_dma4941" "YBR040W_dma210" "YLL019C_dma3044" "YLL020C_dma3043" "YDR436W_dma1167" "YMR265C_dma3868" "YLR020C_dma3111" "YNR047W_dma4252" "YHR132W-A_dma2161" "YLR219W_dma3286" "YOL136C_dma4413" "YNL156C_dma4052" "YPL187W_dma4928" "YPL208W_dma4934" "YLR450W_dma3497" "YML075C_dma3580" "YGR282C_dma2005" "YML017W_dma3519" "YJR131W_dma2735" "YJR150C_dma2745" "YIL037C_dma2278" "YOR029W_dma4463" "YNL045W_dma3967" "YOL114C_dma4404" "YGL199C_dma1718" "YOL109W_dma4386" "YNL104C_dma4015" "YMR104C_dma3707" "YJR116W_dma2702" "YHR195W_dma2225" "YHR176W_dma2214" "YKL005C_dma2740" "YDR476C_dma1191" "YJR125C_dma2718" "YGR256W_dma1994" "YNL115C_dma4010" "YFL033C_dma5267" "YJL162C_dma2550" "YKR102W_dma3015" "YKL221W_dma2926" "YLR118C_dma3216" "YPL245W_dma4958" "YBR149W_dma305" "YBR186W_dma345" "YBR008C_dma189" "YCR106W_dma623" "YHR143W_dma2173" "YDR479C_dma1190" "YLR324W_dma3368" "YIL114C_dma2361" "YLR012C_dma3119" "YMR302C_dma3889" "YLL051C_dma3091" "YIR035C_dma2447" "YJR010W_dma2607" "YJR096W_dma2669" "YJL161W_dma2551" "YHR153C_dma2191" "YIL113W_dma2362" "YMR095C_dma3691" "YMR096W_dma3690" "YBR218C_dma367" "YOR316C_dma4725" "YJL065C_dma2474" "YJL064W_dma2475" "YOR304W_dma4700" "YGL133W_dma1691" "YOR097C_dma4514" "YPR063C_dma5074" "YKL174C_dma2890" "YOL155C_dma4427" "YOL159C_dma4425" "YNL134C_dma4042" "YOL158C_dma4426" "YMR145C_dma3756" "YKL178C_dma2886" "YHR103W_dma2139" "YKL163W_dma2874" "YDL168W_dma739"
"YLR099C_sn622" -0.74745 0.12005 -0.63005 -0.98905 0.27395 0.46665 0.8395 0.03365 -0.1043 -0.79495 -0.317 0.9245 0.9941 0.2969 -0.81655 -0.6467 -0.93985 0.6163 0.29415 -0.0895499999999999 -0.43 0.0941000000000001 -0.0692999999999999 -0.33035 0.22645 -0.6057 -0.83605 0.1081 0.42185 0.36345 -0.67605 0.6361 -0.1002 -0.8095 0.68725 -0.06595 0.55615 -0.1755 -0.0731999999999999 -0.86525 -0.79675 -0.60475 0.7046 -0.0633999999999999 0.49855 -0.23775 -0.5902 0.854 -0.0515 0.9141 0.2748 0.0173000000000001 0.94415 0.137 0.0444500000000001 -0.27995 -0.89365 0.7013 -0.50575 0.21185 -0.10975 -0.24775 0.5532 0.47155 0.80455 -0.3086 0.31635 -0.18575 0.6274 -0.40515 0.93565 -0.39585 -0.98245 -0.6464 -0.80025 0.40795 0.57145 -0.86055 -0.877 -0.4795 -0.82435 0.26755 0.64 0.7957 -0.8848 -0.32055 -0.4707 -0.36085 0.17175 -0.734 -0.76165 -0.1303 0.1318 0.02145 0.45785 -0.36905 -0.1093 0.8437 0.11325 0.45165 -0.87655 -0.01315 0.9752 0.4331 -0.4414 0.12195 -0.3026 -0.8714 -0.43635 0.0626500000000001 0.14665 0.33215 0.5924 -0.84775 0.2513 -0.5137 -0.74805 0.2698 -0.4492 0.2459 -0.33575 -0.366 0.13105 0.0536000000000001 -0.5521 -0.3731 -0.75395 0.8197 0.90435 0.5212 0.16105 -0.0435 0.7073 -0.41625 0.50285 0.16915 0.14285 -0.5125 0.6145 -0.41555 -0.2106 -0.80765 0.76505 0.65685 -0.84605 -0.4228 0.9812 0.2518 0.14315 -0.70105 0.51555 0.91305 -0.1285 -0.9337 -0.97945 -0.40835 -0.3214 0.03945 0.1552 0.68245 0.5507 0.8817 0.13605 -0.28135 0.919 0.2465 -0.0994999999999999 0.61335 -0.7876 0.95265 -0.2156 -0.47755 -0.39545 0.8218 0.54225 0.03525 -0.10515 0.66535 -0.78805 0.82185 -0.06055 -0.3563 0.4668 -0.2093 -0.5332 -0.1372 -0.42665 -0.54895 0.65485 0.56645 0.8326 -0.8724 0.69105 0.9292 0.2479 -0.70455 0.9587 0.8111 -0.5747 0.8865
"YOR143C_tsq1450" 0.89615 0.3681 -0.31635 0.0310000000000001 -0.17 -0.74175 -0.4471 0.1406 0.50115 -0.72145 -0.83045 0.85055 0.9519 -0.07395 0.1096 -0.12015 0.24375 0.3474 0.4816 -0.4529 -0.5349 -0.4243 0.1242 0.41235 0.0116000000000001 0.90195 0.10175 0.71815 -0.7484 -0.0798 -0.88295 -0.3719 0.9028 -0.2691 -0.24145 -0.67445 -0.55225 0.2669 0.6655 0.8224 0.6483 0.0178 -0.2383 0.0529500000000001 -0.573 0.5094 -0.7099 0.6734 -0.04675 0.6734 0.87925 0.65545 0.5481 0.29435 -0.0767 -0.0435 -0.0862999999999999 -0.0206499999999999 -0.0431999999999999 0.18015 0.3668 0.72405 0.9247 -0.1149 0.44935 0.0820000000000001 -0.10485 -0.3343 0.7098 0.54165 -0.1005 -0.3985 -0.94065 0.3023 -0.78825 0.1532 0.96265 0.90285 0.14265 0.0908500000000001 0.9095 -0.5952 -0.4935 -0.56645 -0.01735 -0.75355 0.4453 -0.77875 0.99985 0.85495 0.17515 -0.8551 0.78135 0.9733 -0.2722 0.70505 0.6588 0.66055 0.0182500000000001 0.4633 -0.82395 0.6413 -0.20315 0.9501 -0.6139 -0.37135 0.0188000000000001 -0.18495 0.4795 -0.89385 0.62685 -0.7055 -0.26215 0.8428 -0.1382 -0.87345 0.53595 -0.6218 0.9312 0.39845 -0.1064 -0.69695 0.2434 0.6317 0.02745 0.05585 -0.10995 -0.51045 -0.0297499999999999 -0.71405 0.4723 0.2247 0.77765 -0.10075 -0.76975 -0.98335 0.3398 -0.80115 0.62985 0.5534 0.7121 -0.0769 -0.74495 0.64175 -0.75125 0.72885 0.8277 0.88885 -0.4272 -0.78105 0.72355 -0.61905 0.11065 -0.61655 -0.8964 0.8568 0.7986 -0.287 -0.75475 0.24235 -0.47845 0.12585 0.98195 -0.44785 0.21825 0.93935 0.14275 0.832 0.5401 -0.98305 0.0306999999999999 -0.48015 -0.74095 -0.8171 0.1975 -0.99 -0.78085 -0.3341 0.75545 -0.9314 0.1079 -0.654 -0.28525 0.75265 0.5556 -0.75425 0.2223 0.2069 -0.0229999999999999 -0.66685 -0.28915 -0.7305 0.52975 -0.31575 -0.02255 -0.67175 0.3609 -0.6457 0.99975 -0.0781999999999999
"YML127W_tsq1462" 0.7276 0.57965 -0.87145 0.35775 -0.69195 0.8269 0.39165 0.37025 0.1765 -0.21285 -0.887 -0.1373 -0.0129499999999999 -0.35615 0.74575 0.40485 -0.50735 0.80515 -0.01225 -0.50425 -0.37585 0.9508 0.6878 0.1609 -0.78795 -0.92285 0.0340500000000001 -0.5303 -0.1918 0.19725 0.39285 -0.424 -0.0844499999999999 -0.03455 0.5566 0.90425 -0.03925 0.84095 -0.28925 0.0730500000000001 -0.0628 -0.9701 -0.0320499999999999 -0.3433 -0.17965 -0.8623 0.2845 -0.2555 -0.4818 -0.95225 -0.0289499999999999 -0.1302 0.1457 -0.37175 -0.33625 -0.05335 0.4772 0.20545 -0.53555 0.3557 0.9392 -0.6098 0.8309 0.7242 -0.0620999999999999 0.9979 -0.54945 0.7603 -0.71445 0.37205 -0.46925 0.29475 0.40815 0.8523 -0.7038 -0.5606 -0.93755 0.6931 0.17325 -0.3073 0.18015 0.7229 0.01305 -0.5968 -0.8404 -0.5664 -0.14655 0.24775 0.0859000000000001 -0.842 0.6252 0.2615 -0.2285 -0.2709 -0.4694 0.3805 -0.6712 0.2996 -0.2405 -0.4782 0.12185 -0.85465 0.99015 -0.8305 0.5652 0.3494 0.48725 -0.87905 0.5998 -0.1378 -0.00924999999999998 0.7031 -0.1883 0.53765 0.2683 0.3539 -0.92965 -0.562 0.4946 0.26305 0.4794 0.02305 -0.609 0.8271 0.48165 0.05955 0.32075 0.4687 -0.5589 -0.8031 -0.3553 0.6234 0.06165 -0.0446 -0.0905999999999999 0.31345 -0.46265 -0.1647 -0.91865 0.23515 0.4294 -0.9572 0.2821 -0.20655 -0.4433 0.1644 -0.20875 -0.6089 0.7162 0.27575 0.2295 0.2436 -0.68905 0.4415 0.8136 0.5149 0.449 -0.8276 -0.55055 0.321 0.2202 -0.0719 -0.0391999999999999 -0.78115 0.5782 0.54645 -0.85495 0.0603500000000001 -0.8247 -0.73265 -0.5731 -0.4489 0.7585 -0.72555 0.98585 0.0909500000000001 0.66385 0.95365 0.6274 -0.1954 -0.23045 0.4842 0.8153 0.3639 0.0555000000000001 -0.31345 0.7292 0.88225 -0.80405 0.16285 -0.91565 0.6738 0.80795 -0.34555 0.5752 -0.4954 -0.1217 0.813 -0.8972 -0.40635
"YLR440C_tsq1445" -0.7457 -0.95725 -0.6287 0.3478 -0.56485 0.73545 0.8169 0.63315 -0.2931 -0.9799 0.40595 0.5673 -0.38585 0.27995 -0.1851 -0.6635 -0.71095 0.272 0.84075 -0.28025 -0.59745 0.6195 -0.81455 0.69225 -0.0772499999999999 -0.28575 0.0291000000000001 0.13745 -0.4231 0.9756 -0.169 0.66765 -0.12845 -0.84735 -0.4671 0.13675 -0.8963 -0.41485 0.8033 0.9887 0.2738 -0.0532499999999999 0.73215 -0.42825 0.94475 -0.99075 -0.1682 0.3343 0.0303500000000001 -0.0458499999999999 -0.2181 0.3443 0.61805 -0.54815 0.38165 0.0877000000000001 0.9339 -0.6745 0.1378 -0.7735 0.777 -0.19935 -0.17865 -0.61895 0.42995 0.6229 -0.8104 0.20295 -0.1054 0.7499 0.0730999999999999 -0.38745 0.3744 -0.3749 0.1959 -0.18885 0.11885 -0.4243 0.90635 0.91865 0.9537 -0.4206 -0.40195 0.45005 0.64375 -0.78705 0.3209 0.63975 0.33985 -0.61445 -0.23325 -0.2899 -0.0160499999999999 0.9405 0.5155 -0.88925 0.51045 -0.9816 -0.68285 0.0183 0.56945 -0.2417 -0.48595 -0.47735 -0.65215 0.0342 -0.0722499999999999 -0.86065 0.0262 -0.95435 0.661 -0.93635 -0.1945 0.38545 -0.7894 0.6543 -0.3951 -0.87505 -0.74635 -0.04135 0.1969 -0.7094 -0.40005 -0.73315 0.52595 -0.75755 -0.01745 0.2729 0.57445 0.52575 0.5681 -0.03055 0.7813 0.35895 0.0153000000000001 0.84565 -0.68605 0.44525 0.5624 0.7402 0.6918 0.9475 -0.34785 -0.96775 0.40735 0.28925 0.74205 -0.97605 -0.0955999999999999 -0.0673499999999999 -0.91545 -0.65975 -0.6599 -0.99995 -0.74255 0.3257 -0.59495 0.47185 0.423 -0.22495 0.49595 0.10135 -0.07475 -0.9824 0.6304 0.3433 -0.7369 0.0100500000000001 0.47635 -0.3762 -0.9603 0.0587500000000001 0.9589 0.61805 -0.32845 0.73115 -0.47775 0.45615 0.0787500000000001 0.62185 0.14235 -0.4035 0.17745 0.64905 0.0177 -0.38835 0.2462 0.99785 0.9716 -0.8472 -0.0146499999999999 -0.60635 -0.9621 -0.62315 0.4825 0.3586 0.5484 -0.45595 0.06595 -0.91555
"YLR204W_sn2538" 0.2606 0.00585000000000013 -0.77535 0.3451 -0.83845 -0.57105 0.5186 0.9201 -0.6979 0.7652 -0.59865 -0.9379 -0.3982 0.9423 -0.8987 0.11435 0.10065 0.9807 -0.36235 0.10695 -0.53545 -0.32335 -0.34725 -0.113 -0.7034 -0.93945 -0.54945 -0.1998 0.8573 -0.18035 -0.97715 -0.4225 0.74055 -0.36855 -0.5635 -0.5095 0.94305 0.4333 0.16095 -0.5206 0.92915 0.9336 -0.1414 0.38055 0.88255 0.4219 0.79285 0.31325 0.6292 -0.50465 0.1068 0.9377 0.4523 -0.1183 -0.73035 0.9364 0.10855 -0.356 -0.78995 -0.28955 0.1556 0.12625 0.60425 0.95505 0.44935 0.2105 0.0914000000000001 0.8524 -0.70145 -0.27155 0.4571 0.67455 0.9638 -0.0403 -0.39005 0.34355 -0.27635 0.30615 -0.7805 -0.6288 -0.2063 0.1017 -0.9506 0.39815 -0.33325 0.05735 0.2883 0.1266 -0.27385 0.9786 0.84465 0.9706 -0.5164 -0.6374 -0.73205 0.127 -0.42475 -0.53265 -0.9412 0.37755 -0.6944 0.41175 0.6721 -0.2454 -0.495 -0.9179 0.9731 -0.22115 -0.96375 -0.03545 -0.65995 -0.7645 0.44055 -0.3044 0.7614 -0.27285 -0.66795 0.8106 0.5511 0.389 0.0931500000000001 0.4112 0.79515 -0.1752 -0.28505 0.60225 -0.9685 -0.67265 0.0473000000000001 -0.8461 -0.23145 0.4044 -0.34555 -0.51285 0.79085 -0.5314 0.3501 0.0427500000000001 -0.7627 -0.8944 -0.63475 -0.6035 0.12055 0.22795 -0.59085 -0.8034 0.19485 -0.2358 0.53335 0.52355 -0.6584 0.5093 -0.4952 -0.2365 -0.3292 -0.95135 -0.9381 -0.79935 -0.73425 -0.93345 0.21725 -0.9519 -0.56435 -0.61655 0.6136 -0.2598 0.90595 0.37145 0.4576 0.19015 -0.98225 0.1415 0.0422500000000001 -0.92265 0.31655 -0.20835 0.9049 0.1376 -0.5411 -0.75175 -0.7915 -0.2978 0.00724999999999998 -0.4877 -0.0613499999999999 0.71365 -0.36445 -0.709 0.16705 0.4565 0.9177 -0.5229 -0.22575 -0.00549999999999995 -0.37205 -0.66545 -0.27005 -0.5502 -0.8079 -0.94775
"YGL071W_sn1939" 0.15705 0.5142 -0.51775 0.0186999999999999 -0.0420499999999999 0.1012 -0.3918 -0.6985 0.68135 0.0353000000000001 -0.7022 -0.4679 0.594 -0.8945 0.7701 0.27995 0.3654 -0.0673999999999999 -0.9042 -0.4078 -0.38695 0.1394 0.63665 -0.8653 -0.6234 0.86955 -0.4835 0.17525 -0.54005 -0.6128 0.23465 -0.201 0.07135 -0.4523 0.11995 0.25805 0.6809 -0.4633 0.1666 -0.6834 -0.28755 0.67345 -0.8725 0.53885 0.5289 -0.78405 -0.40645 -0.9503 0.292 -0.71595 -0.52225 0.7257 -0.00869999999999993 0.0625 -0.0663999999999999 -0.1494 -0.25925 0.48945 0.10585 -0.16155 -0.7858 -0.934 -0.9077 0.17815 -0.357 -0.93405 -0.99535 -0.45675 0.48935 -0.0640999999999999 0.03355 -0.8797 -0.8131 -0.2736 -0.2443 0.9874 -0.8271 -0.9956 -0.4858 0.8143 -0.21945 0.60515 0.5133 -0.0417 -0.1902 -0.99585 0.9731 -0.22155 -0.1844 -0.6886 0.91445 -0.4595 0.3308 -0.8094 -0.6662 -0.66595 0.71255 0.13285 -0.8237 0.37665 0.89855 -0.14335 0.69925 -0.3957 -0.55555 0.9109 0.55965 0.23305 0.366 -0.44945 0.5676 -0.85265 0.9686 0.00944999999999996 0.2081 -0.2956 0.37135 -0.7929 0.15745 -0.75885 -0.1928 0.58285 0.4835 0.7461 0.8844 0.6329 -0.1506 0.40305 0.0908 0.43265 -0.311 -0.73585 -0.2815 -0.76635 0.38925 0.116 -0.49645 0.15645 -0.6195 -0.20605 0.1907 0.0720499999999999 0.1999 0.7197 0.629 -0.46075 0.20675 -0.36385 -0.724 -0.76595 -0.92785 0.54925 -0.23875 -0.15265 -0.4562 0.7361 0.2578 0.9143 0.6571 0.49505 0.8258 0.80355 -0.5041 0.59955 0.9233 -0.1023 0.3508 0.75195 -0.45715 0.12105 0.28305 -0.1841 -0.5549 0.1452 -0.244 -0.41675 -0.8017 -0.63075 0.7221 0.30185 -0.1458 -0.83115 0.14745 0.09185 0.46325 0.41545 -0.9798 -0.27655 0.9134 -0.9707 0.8287 0.30535 -0.3068 -0.6826 -0.56525 0.3585 0.721 -0.63335 -0.2063 0.3492
"YMR058W_sn2364" 0.6864 -0.32105 0.58785 0.00330000000000008 -0.70305 0.4931 -0.36875 0.76755 -0.3 -0.90885 -0.87255 -0.33125 -0.67725 0.77935 0.5609 0.92755 0.55495 -0.11135 -0.57785 -0.5295 0.0475000000000001 0.81015 -0.49715 -0.2078 -0.0358999999999999 -0.3136 -0.87045 0.8137 0.9615 0.16075 0.97555 0.00390000000000001 -0.29575 -0.34605 -0.94675 0.4845 0.70965 -0.49585 0.91365 0.1794 0.7118 0.2089 0.35075 0.00805000000000011 -0.2517 0.5796 -0.0411999999999999 0.91765 -0.58585 -0.55565 0.9928 -0.7798 0.9107 -0.3936 -0.69415 0.3266 -0.7338 -0.1023 0.79365 0.0318500000000002 0.70855 -0.68425 -0.52 -0.8206 0.2714 -0.01505 0.0278500000000002 -0.12165 -0.9378 0.2403 -0.2481 0.5033 0.73345 0.3463 -0.81215 -0.33955 0.5478 -0.8414 0.6475 -0.29135 0.92735 0.73655 -0.49115 -0.33655 -0.2453 -0.58825 -0.33225 0.48495 0.53585 0.4394 -0.49265 -0.4045 0.3794 -0.8853 -0.52925 -0.5295 0.0885500000000001 0.98345 -0.88985 -0.55545 -0.1823 -0.0529499999999999 0.2971 0.8233 0.8367 0.3789 0.3928 -0.6942 -0.2165 0.77055 -0.80675 0.60315 0.794 0.64525 -0.6992 -0.0371499999999999 -0.76335 -0.2699 0.89025 -0.0801999999999999 -0.55575 0.7241 0.338 -0.33385 0.1117 0.06745 0.4657 -0.19375 -0.6469 0.77925 0.82935 0.23795 -0.62005 -0.34495 -0.0676 0.85015 0.60385 -0.9567 -0.1232 -0.2347 -0.42345 -0.1146 0.93355 0.40065 0.1911 0.7446 0.4533 -0.8318 -0.1529 -0.4295 -0.5921 0.6839 -0.0578 0.1956 0.13275 -0.5727 0.7768 0.7197 -0.76295 -0.57465 -0.4615 -0.4976 0.72 -0.5595 -0.9624 -0.1627 0.66875 0.40095 0.9475 0.4971 0.77855 -0.37485 0.6713 0.93035 -0.81725 0.8947 -0.74465 0.45535 -0.69465 -0.1282 0.9298 -0.39345 0.11195 -0.7892 -0.77515 -0.01215 -0.3625 -0.9204 0.0653000000000001 0.74495 0.7945 0.8083 -0.1963 -0.0905999999999999 -0.86075 -0.60205 -0.9397 0.04315 0.933 0.48965
"YBR020W_sn2836" 0.0681 0.7032 0.2291 -0.95885 0.1312 -0.7769 0.21685 0.33485 -0.30225 -0.69675 0.6345 -0.6568 -0.86955 0.7452 -0.62555 -0.55925 -0.73975 -0.9903 -0.51255 -0.3206 -0.23195 -0.83605 -0.4052 -0.6198 -0.65535 -0.44125 -0.45825 -0.5387 -0.4891 -0.16155 -0.7891 -0.99685 0.20475 0.8161 0.13195 -0.3962 -0.1678 -0.5717 0.8432 0.0347999999999999 0.32075 -0.542 -0.64735 -0.03645 -0.1778 -0.91175 0.20375 0.16235 -0.7408 0.8532 0.76975 0.31565 -0.19605 0.3788 0.62765 -0.32705 -0.62635 -0.0637 -0.6392 -0.6202 0.0965 -0.9046 -0.82075 -0.5659 0.79525 0.33415 -0.46875 0.79485 -0.0638 0.00320000000000009 -0.62875 -0.40075 0.353 0.89055 -0.7308 -0.04245 -0.0833499999999999 0.84315 -0.4763 -0.5968 0.5641 -0.8491 -0.3891 0.9234 -0.3016 0.74415 -0.35875 -0.6493 -0.53225 0.2775 -0.60085 -0.7955 -0.07375 0.7886 0.74355 0.61735 -0.22055 -0.04375 0.4419 0.60705 0.0427 -0.8936 0.1839 -0.63395 0.4697 0.87415 0.00340000000000007 -0.6028 -0.2904 0.89005 -0.98 0.1241 0.24685 0.83105 0.76655 0.3611 -0.94965 0.26175 -0.92995 0.32545 0.94955 0.50695 0.5799 0.65005 -0.73145 -0.88745 0.40105 -0.3315 0.65795 -0.57595 0.63335 0.85595 0.27275 -0.0391999999999999 0.72785 0.03115 -0.8015 0.6124 -0.2632 -0.0791999999999999 -0.3194 0.7913 -0.6618 0.461 0.4639 0.16305 -0.28745 -0.3303 0.8588 0.60525 0.1532 -0.4765 -0.2452 -0.5258 -0.6441 -0.40105 -0.5253 0.24435 -0.13265 -0.6781 0.9624 0.06715 -0.0964499999999999 0.32985 0.58485 0.34275 -0.846 -0.25725 0.0970500000000001 -0.4156 -0.7752 -0.0475 -0.3478 0.4542 -0.19685 -0.0625 0.8119 0.02275 0.77675 0.99925 0.1459 0.2026 -0.53775 0.25505 0.3652 0.6363 0.86785 0.75785 -0.0590499999999999 0.03755 0.3053 -0.0510999999999999 0.92975 0.28795 0.14515 -0.2836 -0.6228 -0.2868 0.82485 -0.785
"YPR131C_sn2911" 0.752 0.27695 0.29715 -0.0995499999999999 0.35225 -0.52965 0.3579 -0.8659 0.09335 -0.81895 0.4835 -0.85375 0.4079 -0.0389999999999999 0.82085 -0.95445 -0.0797 0.71645 0.0398499999999999 -0.6099 0.20935 -0.72775 -0.4011 0.47035 -0.10125 -0.98355 0.185 -0.3801 -0.8726 0.519 0.52205 0.3715 -0.6726 0.2353 0.4623 0.3462 0.68505 -0.71375 -0.3227 0.9853 -0.9938 0.0831 0.89225 -0.52985 0.5223 0.0878000000000001 -0.57405 -0.5913 0.8669 -0.31085 0.9212 0.23435 0.2362 -0.7268 -0.21105 0.3912 -0.35325 0.13955 -0.20325 0.44895 -0.03825 -0.883 0.40915 -0.84075 0.7106 -0.8572 0.51905 0.4907 -0.37265 -0.3166 0.6831 -0.39515 -0.25305 -0.4149 -0.74605 -0.2798 0.7788 -0.4164 0.74215 -0.8301 0.2406 0.31535 -0.7616 -0.35645 -0.4997 -0.71925 0.3375 -0.06265 -0.12 -0.3655 0.74915 -0.367 0.6489 0.15595 -0.945 0.08375 -0.58875 0.37225 0.8578 -0.9158 -0.23015 0.0569500000000001 0.50285 0.6047 0.1976 -0.2864 0.745 0.18345 -0.3185 -0.2081 0.4685 -0.0526 -0.70185 -0.8288 -0.0743499999999999 -0.78755 -0.2381 0.3464 -0.50215 -0.61475 -0.71065 -0.7741 0.4633 -0.9147 -0.8925 0.2146 0.04 0.2749 0.06955 -0.9604 0.1591 0.51755 0.352 -0.85115 0.4844 -0.34685 0.24505 -0.7326 0.0788500000000001 0.01355 0.95155 -0.3035 0.2503 -0.27535 -0.65745 -0.0520499999999999 0.56735 -0.48775 -0.82615 0.937 0.50525 0.47125 -0.1924 -0.53275 -0.8072 -0.8361 0.0332000000000001 0.14635 -0.82855 0.154 0.0685 -0.9721 0.5692 0.4751 -0.53275 0.02725 -0.8103 -0.26225 0.2723 -0.16385 0.142 -0.7069 -0.4979 0.88495 -0.1697 0.0929 -0.2946 -0.0551499999999999 0.4582 0.00520000000000009 -0.4514 0.9385 -0.72055 -0.35415 0.9819 0.8472 -0.61265 0.9592 -0.0509499999999999 0.09815 -0.2555 -0.3737 -0.68115 -0.86 0.5951 -0.0306 0.13455 0.40835 0.2364 -0.45985
"YGL250W_sn3590" -0.53755 -0.90945 0.46485 0.51425 -0.1181 -0.7662 0.7478 0.58955 -0.99095 -0.6116 -0.6247 -0.08275 0.3002 0.4062 0.21965 -0.13925 -0.0257499999999999 -0.8779 -0.2115 -0.1868 0.48025 0.6415 0.18545 0.33615 0.7992 -0.93705 0.2172 -0.1714 0.1592 0.46695 0.45275 -0.33325 -0.38835 -0.94765 0.61035 -0.724 0.94905 0.40755 -0.4832 0.9939 0.0263 -0.34155 0.57755 -0.98355 -0.3805 0.5605 0.1046 0.7119 -0.68485 0.3918 0.0579000000000001 -0.15535 -0.0551999999999999 -0.7396 -0.87465 0.80655 -0.2436 -0.485 -0.4596 -0.07785 0.7361 0.10975 -0.69715 0.44585 0.52445 0.05345 -0.67115 -0.14915 0.47385 0.9757 0.44045 -0.849 -0.02515 -0.2239 -0.40915 -0.37825 -0.24215 -0.56835 -0.78515 -0.249 0.0183500000000001 -0.84385 0.9083 -0.1623 -0.61055 -0.0882499999999999 0.2268 -0.57265 0.62205 -0.7547 -0.69895 -0.5142 -0.8219 -0.93365 -0.11175 0.295 -0.6692 -0.0387 0.55395 -0.98015 -0.6797 -0.7524 0.23635 -0.5409 0.0991500000000001 -0.3516 0.5881 0.77675 -0.66645 0.5535 -0.1726 0.23875 -0.5796 -0.0310499999999999 -0.4275 -0.0652999999999999 -0.7945 -0.61235 0.6826 0.42075 0.58485 0.6218 -0.967 -0.57205 -0.29115 -0.1658 0.23015 -0.2112 0.19845 0.0667 -0.94645 -0.1542 0.80855 0.17455 0.2022 0.0498000000000001 -0.43035 -0.6667 -0.2755 0.9891 0.2557 -0.1589 0.55755 0.77195 -0.30025 -0.92835 -0.23305 -0.00505 -0.6699 -0.538 -0.9514 0.04175 -0.4488 -0.2905 -0.45065 0.51865 -0.94125 -0.44495 0.9139 -0.6004 0.74955 0.1473 -0.8939 0.6992 0.82485 -0.2609 -0.29625 -0.49445 -0.65125 -0.6879 0.53705 0.9736 -0.58715 -0.0771499999999999 -0.4887 0.73335 0.99115 0.9084 -0.91765 0.4221 0.4564 0.2066 0.39575 -0.33715 -0.54655 0.7026 0.677 -0.78315 0.70835 0.08405 -0.758 -0.2903 -0.07165 0.6511 0.3012 -0.29555 -0.3145 -0.6339 0.0483500000000001 -0.1242
